;reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt
123;gp:AOqpTOH-BlNNxFWlZzffECgTXWA4gkONy2pdnHBoyu_AiygJ2qoeTWp6THRql5X5Fo2BwxFKzTsSu_SbKk8zaw;Fabinho Fernandes;https://play-lh.googleusercontent.com/a-/AOh14GiDt_asPfKuanMGP26DvQ6MU6eZ_sHmX3abZIfKNA;Fantastico muito bom;5;0;10.154.2;2021-04-27 23:24:49;;
124;gp:AOqpTOHp3b8X1lDSZ27oz8ry3enn1M25itTkEiwILDfeQ4m-aYpfB8vi_eHJZ8OrZJTRLW7df-TU1hVEGpOfdg;Herta Jung;https://play-lh.googleusercontent.com/a-/AOh14Gi4QPPG5JiBIDkxdtfGnHQxyJf65FAMzoLWbxrxLA;É muito bom e eficiente, compra garantida, recomendo.;5;0;10.154.2;2021-04-27 23:23:04;;
125;gp:AOqpTOHKn827dpeSvjvajbPh5VepdLHgN_czrK_Lh-a05dmpbrz1f2mONzKRrmQ9RmExLFxqxGsyB24my4_B8Q;Anna Julia Leal;https://play-lh.googleusercontent.com/-47dmWhYbsAk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmwJledu8ob6LfitquF5Aqr9p4Y0w/photo.jpg;Bom.;5;0;10.154.2;2021-04-27 23:22:38;;
126;gp:AOqpTOHm7cQXxuqx9rZx7saxbtCYziAUSR7vUAMSqMjGJSeVQ92jOVkX6mmYRGQ2oOs_ssSs3OVG0mcBXOSdcA;Maicon Oliveira;https://play-lh.googleusercontent.com/a-/AOh14GiTmVjk7y2v6cQkyCweDu8-oDuxMEjFoPCOsJ78;Otimo;5;0;10.154.2;2021-04-27 23:22:16;;
127;gp:AOqpTOGolxONlQlppovTW76yOsjNmwKG8g-V4C2KuZQsSVMSrjqL4mmBdbXwQV1WQXoGseX2icVLqXc3r36ZGw;JESSICA MARIANO;https://play-lh.googleusercontent.com/a-/AOh14Gj-nR-2V2Zu6YFE3rAMj4nasS4yrgR2N5oT591HKg;Graças a Deus a única vez que tive problema foi estornado o dinheiro;5;0;10.148.2;2021-04-27 23:22:00;;
128;gp:AOqpTOEQP3ZiBZCc20kFKlDKIcjaM5Wei5u3kjeCKMuFhCjElyZYe_55cp_k6QCRzaMiCHpdK86nMs4XthC4nA;Messias Candido;https://play-lh.googleusercontent.com/a-/AOh14GiuyxkwNDeH3Pc1kHNxGu_5BQPwTPNcDlbPCCY7;Três estrelas porque ainda vou avalia minha pesca;3;0;10.154.2;2021-04-27 23:21:04;;
129;gp:AOqpTOGuNsIKPphPyJ1BAeCfjPR_XGyHGhWxTh8Dut6efnX-dNSnuNOiAQyi12tlGejOs5B7uU2uCeTI_SOoHA;Marcelo;https://play-lh.googleusercontent.com/a-/AOh14GiY_4KjHyQ_A1Qi-yulrhziEPEbhTwIleruV12TnQ;Excelente! Recomendo!;5;0;10.154.2;2021-04-27 23:20:42;;
130;gp:AOqpTOHOlKzqcuboxrF-fc3I62jrOww4-n3yW_BQxGuwRHg3cApF0oqJxQWGnW5oV_4gWrHWU4w74_X75hDlKA;Renata Rodrigues;https://play-lh.googleusercontent.com/-Un3CdqEBWJ0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclhRH--D9XV4mqW2Gws0O5IeWENLA/photo.jpg;Simplesmente ótimo;5;0;10.154.2;2021-04-27 23:20:13;;
131;gp:AOqpTOGRuf-hrMpboIC_ZPda2RzHoRs8tEI6m9VQPVtfCgaEcXcAEUxU3BSH1IH5s-m380KdxRSnhsmFgBXrrQ;Higo Max;https://play-lh.googleusercontent.com/--211_gbqcuU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_kcnv06pxyraWz-rw5V_Z2aVhGQ/photo.jpg;Está travando demais;5;0;;2021-04-27 23:19:05;;
132;gp:AOqpTOHVFP5TriLX-flzPw77MuUo_6FuMfm63j8Edp8_q7nhUsL6v1FzU5px2pBVSqkogRcmc11vp-Sk5gFE9g;Luis Carlos Da Fonseca Serrano;https://play-lh.googleusercontent.com/a-/AOh14GgEmjHEI6962HvEyt3fcboLDnz3_2vBVg8RNz721A;O pagamento não vai na hora da compra e é ruim isso não facilita nada então eu queria que o app podesse mudar para, melhor;3;0;10.154.2;2021-04-27 23:18:08;;
133;gp:AOqpTOHIvlU84ZS1c4ecuFKARhyzsJbhlHKXOM-jyFBSor8LuT91ppd44gVPSgRM3tWusWWh5DnveIaBk3SyjA;Claudia Barbosa;https://play-lh.googleusercontent.com/a-/AOh14GjTDB5pw8teLVH-Y243PTsEzyDY2niz9tFK2uet4w;Ótima;5;0;10.153.1;2021-04-27 23:17:18;;
134;gp:AOqpTOHGdoJmJnXcr-fyhdaTImDkG_k8mBH2Hgs-AeslhilkPpwAtbb7MO9kZW9gIDDdDxzlxeG5YVoqqzLbkQ;Rosana Lima;https://play-lh.googleusercontent.com/a-/AOh14GiEBmaHxrqO0AaoPYt4irWRECHrj-MM8jhqsKWgTg;Ótimo atendimento!;5;0;10.154.2;2021-04-27 23:16:49;;
135;gp:AOqpTOHYlrI84I40EpbPDMHX1lnLgfhWg9qbPB7U3r9qVvXrWcJ-o98h2nttaQhsVbdmsr6jxSaMscgReaY5aQ;JEFFERSON FARIAS;https://play-lh.googleusercontent.com/a-/AOh14GiZQ6HYvZDCT27iaVocuCOjPeSUI708_a0Kk6V21eg;Rápido, prático, eficiente e econômico!!;5;0;10.154.2;2021-04-27 23:16:40;;
136;gp:AOqpTOFeThhSU07XcIjok5gTU1jlKxisIdn_xRRy1kBk8o76eL53t1sa9KyWhNkTcxHEMMcZ50RNYJ660n110g;Nessa Morais;https://play-lh.googleusercontent.com/a-/AOh14GjdNANGEDcweCXpKd_EDpcvF7HBmbTfNKahXrCFIg;Amei a experiência,disseram 3 dias pra entregar,e foi mesmo,3 dias pra entrega. Super satisfeita.;5;0;10.154.2;2021-04-27 23:16:40;;
137;gp:AOqpTOGntFtV6TrtCjb5Y01Yeo41lPZ-YEsnMy5zQ4DdEju_Dh42YNdUTCRcVg6Vht7CsnD7KPQrMI-2DyjTPw;Aurélio Correia;https://play-lh.googleusercontent.com/a-/AOh14GhgylJOgwP-J842Ho5Z02y0iO5iL0gAF9O_hnAM6Q;Mercado livre é ótimo de comprar facilita muito, é prático, seguro e a compra chega rápido. Recomendo!;5;0;10.154.2;2021-04-27 23:16:19;;
138;gp:AOqpTOEOKymiWELE5Bmbi2gwoqzjqHQxfqclTQikOjIJSpDl4kObNVWNXyon8UatQgfdEIZ2aRglGBw2qoT0ig;Sidnei Santos;https://play-lh.googleusercontent.com/a-/AOh14GgdQ4AqACgZDBFoKYefbXP5NU4gVp02S6BFPULct8g;Hoje em dia comprar no ML é um dos melhores meios de compras ... seguro, ágil e rápido na entrega... normalmente os vendedores cumprem os prazos anunciados... atualmente adoro comprar por aqui!!!!!;5;0;10.153.1;2021-04-27 23:16:08;;
139;gp:AOqpTOFnbOWnpdyFPpIDo8iUE7iSvPeLdYa0APWwz6T3cfFcGGIQoBMVwG-TSuPpISVzzffkLSrkOR3itKHNAA;Danilo Kaio Amorim;https://play-lh.googleusercontent.com/a-/AOh14Gg4JJwIewg_JULLRhLa2yPZHFqpwsFqTVQPqCG3uw;Top;5;0;10.154.2;2021-04-27 23:14:30;;
140;gp:AOqpTOEmQFKZFTutYSyFrBtiNXUgiA0xGtuwQwDCKumcOnyGMbpUAQVI6riEBVcC2S0725846Fw0brgZx_4qfQ;JUNIOR F.F;https://play-lh.googleusercontent.com/a-/AOh14GgQtitUhe52H8smx5PTDCTPN_y9RGMifKBPiXHAaQ;Ótimo aplicativo, bom e seguro pode confiar;5;0;10.156.2;2021-04-27 23:14:23;;
141;gp:AOqpTOHtSZHXQcuvEYZLl6rdJhsEBTeJ270-NRndyAySXA9x3YcdlTnHQG1NGoiB9H_cV9_HYYp5WuzGCuseRg;David Moura da Silva M.silva;https://play-lh.googleusercontent.com/-mJ2tWFNR3rs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnz8rKnEQe11HbOiR1R3wIakSnHVg/photo.jpg;Está me atendendo melhor do q eu imaginava;5;0;10.154.2;2021-04-27 23:14:07;;
142;gp:AOqpTOHXV7dd7s3oXQenOmZkGBCIDl9jVqUVEgAWYDhNmBv9ERfeR8qTexk-qSxIp1rfihrJeu3qI0y-REjM6Q;invista na vitrine;https://play-lh.googleusercontent.com/a-/AOh14Gg1D9AiRUrSlqf7Thl-kRy-w7wtTQYQ76vNGOx58A;Muito bom;5;0;10.154.2;2021-04-27 23:14:03;;
143;gp:AOqpTOFdnlexRg9QOkgetmMUboww20_f9J7b_3Rn0CeDK2ZcJbPxwje1Z_YlIzgVjcYCtg_0-EtA0H1emoVy5Q;Vanessa Sanches;https://play-lh.googleusercontent.com/a-/AOh14GgejeTot2kr7utlnNNXHxCCqBJ91ZrQdCTCpEcRUA;Top;5;0;10.154.2;2021-04-27 23:13:46;;
144;gp:AOqpTOHd75wVfvDqwcPhnbHsHPVDRzYA9dFu9tdSeqqvqg1VOhSVAzkPXi5LrYrRo3NyMYlcnD0ge9d6m3op_g;agata ferreira;https://play-lh.googleusercontent.com/-TZKq786alvA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnqMbNlt7z2z6sWM40beWfArOyEqA/photo.jpg;Gosto do app porem sumiu meu mercado credito pago ate antes minhas parcela;5;0;;2021-04-27 23:12:34;;
145;gp:AOqpTOG7tN_ufaEhLakp8xLMxDzri9svfW0Tc9abkpnrTg5bWBtXp1EQERBifEJKAxoKoR9Tbn3udtTd6NvsUA;Joabe Araújo;https://play-lh.googleusercontent.com/a-/AOh14Gh-cZ0UzMl0Fpq1CfQ2G4X8TvObfacLtexOIGbXzA;Ótimo pra comprar e achar produtos as vezes de difícil acesso;5;0;;2021-04-27 23:12:25;;
146;gp:AOqpTOGHNe5TvI_LPu2pUJXVOmF1njiP-v-EpFD02i2WOysDVjmqnJi_j4ds-y-0NA68sr7SEY1TAdckQxHUxA;Willian Matheus;https://play-lh.googleusercontent.com/-g_sVOjZex9I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclO8MHkh46t3hEFLs0srpqK4AE7aw/photo.jpg;Muito bom;5;0;10.154.2;2021-04-27 23:12:11;;
147;gp:AOqpTOFBq6ljFxk_UAlZ__nG_JcefA6Hb9h41ltrCLk21zmK03CCKLrIdildz-0XsKUme6As8ui-JPoA58DFig;Washington Alves;https://play-lh.googleusercontent.com/a-/AOh14GhmC24c2aGy5PYWy2DDtXXJ3e46C5bJdDYWBu0hjQ;😍;5;0;10.154.2;2021-04-27 23:10:15;;
148;gp:AOqpTOFwvGv4l27uV5ixNlJo4KzWiGd8AuUoXV2kUIW6X6j5F-s_NPRG6SIzTyYCjLjQfXxKHBJvTmPMBd1mfw;Leandro Ferrari;https://play-lh.googleusercontent.com/a-/AOh14GjQYeUF4batYIIJVitpRxiLF7v0Q4mO5YWGSyQx9g;Excelente site de compras! Muito eficiente pra busca e hoje praticamente tem todas as grandes lojas!;5;0;10.154.2;2021-04-27 23:09:04;;
149;gp:AOqpTOFLXYWePkc9FJfq2ztwcthDwapzYhysfAYtqNWwblqzGqriz1RIrPbVXpXjGE9K34ib6AOf6Rq3JJPwTw;Pâmella Boldrini;https://play-lh.googleusercontent.com/-16vfGo925CI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck1yuwqCzF1tqvGtacGA4hzIVtLfw/photo.jpg;Melhores produtos e sempre mais em conta;5;0;10.154.2;2021-04-27 23:07:35;;
150;gp:AOqpTOFFJnENrJtVx8a8bgOAGXg3xSy72_42B1F6GV5b4FjMM1dRGYGDJeZGQ6fvzMDtjWiJ5s5ZmoRUQKt__g;Tatiane Beghini;https://play-lh.googleusercontent.com/a-/AOh14GhAobBrtCgNJGxIxffupuRcOJOG5kia8SIHIrenOQ;Sempre compro e por enquanto não tenho o que reclamar.;5;0;10.154.2;2021-04-27 23:06:31;;
151;gp:AOqpTOEttjGwX_lPh2QkJ6Oygr9puCHuA5Gv3j8hzBizp-dzAgrd7EhEkazX1aVQapJRpR3blWNVpL1nTi1I0w;Edmilson Jose;https://play-lh.googleusercontent.com/-TL98wx1OUxA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZwu94CIIgM5FVeerb47Lrj9jdwQ/photo.jpg;Tô gostando. Muito bom;5;0;10.154.2;2021-04-27 23:06:17;;
152;gp:AOqpTOEKu2CwQPDxiX9_qP1vv0yKMHD-0cnqpCrj3I0G3xwAuppAwgtqhpQouu-YKwjNVtXAGcV26BV1nYYtkg;Avraham Lemos;https://play-lh.googleusercontent.com/-fzQVmlZQFaQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmNjCLKs8M3K6cFUW8qCGtioYvUyA/photo.jpg;Compro há vários anos no Mercado Livre. Compra segura e satisfação na entrega. Precisei , uma vez ,devolver uma mercadoria, foi sem burocracia e meu dinheiro devolvido. Eu recomendo!;5;0;10.154.2;2021-04-27 23:06:17;;
153;gp:AOqpTOHowU65zSEHzeejqykuJw4hz_5lDLEaQsv8jjNQaVP_93WBaLjOhUffZERAV3bghEpJ2y62xQHFcFkgwA;Juci Santos;https://play-lh.googleusercontent.com/-kkD3Cqq9pTQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckzOYsnt2oMncWzL4p3HmynKd2zNw/photo.jpg;Atendimento ótimo;5;0;10.156.2;2021-04-27 23:05:52;;
154;gp:AOqpTOHzVgNKtWGJUaMLWewsDMeQ1QatFikNTgL_03WRIivMNc2E9GDVLZ1aJT7JjTrFxtw_lWL6W_XiRbnpQA;Fabiane Machado Trindade;https://play-lh.googleusercontent.com/a-/AOh14Gji8qkruOS4iYNE0mf7-25HTfVcIwFu3plPwQofKg;Nada a reclamar. Ótimo pra comprar e super seguro.;5;0;10.154.2;2021-04-27 23:05:01;;
155;gp:AOqpTOFWR5j7OKQEMORwows6OOwGmCn6VD2A5UDYSOM5VmpOEwZnKR0UniweztJxgTmwlyF6opzHKOGykLd4xg;mayara allen;https://play-lh.googleusercontent.com/a-/AOh14GgXRN6-RWS2Cl4YfwCNQpJzZHI5m6zSP1nTeAvgZg;Gosto muito;5;0;10.154.2;2021-04-27 23:04:47;;
156;gp:AOqpTOHzfRw53zMl-wtNilUx1YauObZhrJv0LaY0_0_W2DEpG3tagr1Mn7WaFwqrE54kJUOgwwBNsBdKjcNbQw;Daniel Freitas;https://play-lh.googleusercontent.com/a-/AOh14GgV3DgrDKQoiaK4obpaQNZ567hYECoJCv694vRHszI;Excelente... resolve rápido... navega grátis!;5;0;10.156.1;2021-04-27 23:04:36;;
157;gp:AOqpTOFgCfB0IfigA8x5gbsqIKj_kTxVYOH8CH-Eoc4Tp3xV54OTIz4YL3SvLeMFpZHjXO43uCUMgKR82AVydQ;Nanci Teresinha da Silva Silva;https://play-lh.googleusercontent.com/-hazPtAP0Js8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm6DUlcv-SEBsteTy0XIL_yjI4LbQ/photo.jpg;É fácil e seguro. Chega no prazo estipulado.;5;0;10.154.2;2021-04-27 23:04:20;;
158;gp:AOqpTOErjOLipbhxMNQn2sdhxmnDnQShiogKCrpZ1t_foCH3BxjMMZUg7xjUbecDsHbcztVYSW5s-IGsmwvXYA;Luciana Rodrigues;https://play-lh.googleusercontent.com/a-/AOh14Ghyh1fbU38u__WutlgrCoJqdIB2G6uc-zFp82v8Ag;Super recomendo;5;0;10.156.2;2021-04-27 23:03:26;;
159;gp:AOqpTOH3jrfocombkQhZTEcmC_xFBSNsZkkLgsioonD1egmIbiSP1-wLthltbz28NExdxPlt8Sgx0MblJy3Dkw;Jheniffer Américo;https://play-lh.googleusercontent.com/a-/AOh14Gj4O7nVgxFGtBdUVYOOTuXFkIlXa_KnozIaCky7aTY;Muito bom, super confio!;5;0;10.154.2;2021-04-27 23:03:05;;
160;gp:AOqpTOEh45oH5rk1ZBmawKxvCB7FFLu2ZBO6KUQICFPQiZ_JxK3LhSYymqEECSG0xL1BGB9Tl-qihG6UlaAbMQ;Lucas Souza;https://play-lh.googleusercontent.com/a-/AOh14GgZUXAVOao41jIi_hxHdZeBejitaJdD4p9HT9P4pg;Uso minha conta á muito tempo, minha realizo a maioria das minha online no app. Porém anucie meu carro no app e suspenderam o minha conta , alegando possível fraude . O app pede foto da minha CNH pra reabilitar minha conta porém na hora de tirar a foto o app me manda pra página inicial . Não oferecem suporte nenhum pra essa situação .;1;0;10.154.2;2021-04-27 23:02:52;;
161;gp:AOqpTOHtsSqpf9tk26fPiAbCfKFxPKfHB64g8VD7pD5CgNQSMqf1Hs52OdBF5fYcLgAoEu9xeYuhMwFULqOxnQ;Lua Gomez;https://play-lh.googleusercontent.com/a-/AOh14GhcxerOYSY_tVLenvclIyNkZylO_1AdNOSzheVu8-s;Até o momento nada a reclamar!;5;0;10.154.2;2021-04-27 23:00:49;;
162;gp:AOqpTOGuSB8kZyEJe061yfYdywkeijI41K7lSo3NAQQTwYBDrORsQPEhLAHSnk0H9-8rtAXAu7NDJH7O_qc3Jw;Joice Pereira;https://play-lh.googleusercontent.com/-zAFUY4QYQ9s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_mc3ikmqAQzP1RGNDhgh8Z8EIww/photo.jpg;Excelente;5;0;10.154.2;2021-04-27 23:00:26;;
163;gp:AOqpTOHOkSAGeCB6ijarUJj4TOCnUu1WTIgeqPyi1GKHTHV_Uud7_nr376jbNy6SCSWpB_Bv6uNB3CWIyxVmnQ;Jorge Assis;https://play-lh.googleusercontent.com/-c6OZdu-cXPg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckc_4PzxC9WURm_nMoUud3Dlm2YLw/photo.jpg;Gosto muito, pois além de seguro é muito rápido e prático.;5;0;10.154.2;2021-04-27 23:00:13;;
164;gp:AOqpTOGB_rJfIYyPvGsx_p9BRwmXI23Qu4-KKrurlkPRoTChK_Lt825zfiwNrNGUsbSgkJYRQ8tf-xFihhB5Fw;alex nascimento;https://play-lh.googleusercontent.com/-qaZek9-4v6k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckLxggMi3zNDgUF3wZthSvdEqlTRg/photo.jpg;Muito eficaz;5;0;10.154.2;2021-04-27 23:00:11;;
165;gp:AOqpTOHX02jfQlSu5O9GO9-yTR1UmheWVkt563OfpasRdpfPpVAJvaKwkc8TziJ7xU19arN2av0ASJthMPcjbQ;David Willian Silvério;https://play-lh.googleusercontent.com/-T5R4EdS1n7E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKxv10KHlJHbCjM-79rk5sjGvFyQ/photo.jpg;Preços acessíveis. Compro sempre;5;0;10.154.2;2021-04-27 22:58:26;;
166;gp:AOqpTOHPGKj2BmywwhD_726oULuehV7uQy4vGplH-CSZztRKPPNne7dZzmcQyK98MYMQCAF6PzUvsenxwMLBYg;José Carlos Zanoni;https://play-lh.googleusercontent.com/-W_bdCV9yDOE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnTTBNmEoQlJZwSqAIBp-qc7G3Ibg/photo.jpg;Desculpe comprei um Tenis da hocks agora e me enganei no numero é 38;5;0;10.154.2;2021-04-27 22:57:43;;
167;gp:AOqpTOFLxG15mcTmA10WkpMskOP1LJRxo-vq_9h-QAeJRpo1i655bAZcpgk697_Wf071IOLavsemUU2zeTHhjA;Gordo 2.0 light;https://play-lh.googleusercontent.com/-6UYFrn2BiZw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckWHIrN36xcN1Fos0-pWarCRkI8GQ/photo.jpg;Legal prático e tem se tudo;5;0;10.156.2;2021-04-27 22:57:02;;
168;gp:AOqpTOGHg9znNq9tN0E80zSyjXPXX9foNAqdIavARxwMUO8aJEz34EVeDeGnfffefxra9kZzHRiD9yeELuWiOw;Gordoventura123@gmail.com Babalu;https://play-lh.googleusercontent.com/-_X8Ntce19Ac/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckg9sx1C1xQxHuzpSRyATxh1nLUIA/photo.jpg;Muito bom! eu recomendo;5;0;10.154.2;2021-04-27 22:55:41;;
169;gp:AOqpTOH-vDlGy7LmLzB6rw6tWinFjI_jsNW6ErRJfb4lRgpin4k7WABFNW8DN8UG891naJCR3skKYXMpkXdC2Q;Vagnerrotsac@hotmail.com Rotsac;https://play-lh.googleusercontent.com/-4MHw1ywHzCU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnrVTeoL7CnDAHUkwk2-tmz9Yx2UQ/photo.jpg;Excelente;5;0;;2021-04-27 22:54:18;;
170;gp:AOqpTOF90EgbVPEx9VDJKnQwvg-m2WomcJQfwHANubjuyStBGZfT_YCccW5u7Ukc3zpnI88zxlF80I936cmsuQ;Dj Marcelo Steim;https://play-lh.googleusercontent.com/a-/AOh14GjH6-OUs0bOwmOweiUkYoRtVRKPk50A_rz90CLM;Todas compras perfeitas;5;0;10.154.2;2021-04-27 22:54:10;;
171;gp:AOqpTOG_B8KeXJt2qw1LOp08GVcrhovvLbK5e_0GVXmKOjAnPYriMWtVgPKI1CFdhtSOHlt3bLoq8cslYx_-2g;Luciano Gomes;https://play-lh.googleusercontent.com/-Xps2xrvF4oY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm15IUXq2IBtG_-JQ1bI3A4gUoLkQ/photo.jpg;Muito bom ótimo atendimento trata muito bem os clientes;5;0;10.154.2;2021-04-27 22:53:50;;
172;gp:AOqpTOFiZ85uCPNMb3eWsEzU0-2pekgBeSJ80FoYU3pm6CqlcLKf2yHzUo12mBTZ2yIwMUXaVOm_cY-jw_q0lQ;Alessandra Walter da Rosa;https://play-lh.googleusercontent.com/a-/AOh14Gg2zD5RPqGvYu8Q9NXAw8fYCht2BAlI1j2ruhVMpL8;Tudo que comprei sempre chegou no prazo, super recomendo!!;5;0;10.154.2;2021-04-27 22:53:42;;
173;gp:AOqpTOHPx93ovzT-F0ZG5btUW0OybhaNpVgxnt1J1M0CThU1xDmyb7OjvD__rBws3MtjIElB80KWivljthvqIw;Lar para idosos Servebem;https://play-lh.googleusercontent.com/a-/AOh14GiIjrkT5mGHsMuNl4BLSXHk9im8uNz2LheCAe6aXA;Ótimo serviços prestados;5;0;10.154.2;2021-04-27 22:53:04;;
174;gp:AOqpTOEUt6ptJorhKiOSb6rZMaHKugP7RT7jWH7qdwzf66aYCL7NXDJ-ydtMyig4HvQs2Pwc5o8zuMc766vVEw;By Vitória;https://play-lh.googleusercontent.com/-MYCwIaQKIwI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn7aqCNAcpCh5u02c1hb6gOYwX9iQ/photo.jpg;Bom;5;0;10.154.2;2021-04-27 22:52:22;;
175;gp:AOqpTOHG7Q57FV0b2EW45CsJa6_pmp65e-IaCxu4GXAeujj6aV5EqZQdyKc7XpR1JHlragn6GjM6NiSHjR3jfw;Rosildo Alves;https://play-lh.googleusercontent.com/a-/AOh14GgNmYdac7PFLHXm68wXCzXO5dI4bxqlK-dqn7W7qw;Muito bom , cumpre com o prometido;4;0;10.154.2;2021-04-27 22:52:06;;
176;gp:AOqpTOHKbQ-4Tp6W9_c5bD5jk3R99qkGCCYRo4HDWEvmA4jqZySbZyO4ap1xsIJKCIN1o6RqOe3uT6B-lSJDGA;Ana paula Vicente;https://play-lh.googleusercontent.com/-iSlRNSPMR8Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmfYQF9WuD4zCX57Ho9ErmAFLgbgg/photo.jpg;Otima;5;0;10.154.2;2021-04-27 22:50:50;;
177;gp:AOqpTOHKBi9oNzefCjQKM3tLUs7HqLjdyg45jRQ4lsXJVxp1okYZcDpArvWB_Zht9EZId7NQDcht7vjcUCiD2A;Rosana Santos;https://play-lh.googleusercontent.com/-xRbJzeKkuTM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck_ZnZzA3gdu0xIvARNp5ganDku1A/photo.jpg;Melhor App de compra e venda.;5;0;10.154.2;2021-04-27 22:49:28;;
178;gp:AOqpTOEjU7wA1Ci2ngmd0Gr4WJ9k-ON3ZHxQ_aWbSIsXRabo5VNqXiptDRfYMdZtfY7oJUXlUmYwAsReyS-6zw;R. Ocardoso;https://play-lh.googleusercontent.com/a-/AOh14GgSdoJ2sRmZULP5x6knbogjJRfp55EItI6gOnUEcQ;Um facilitador, que nos possibilita uma fazer uma excelente compra.;5;0;10.154.2;2021-04-27 22:48:54;;
179;gp:AOqpTOFGxZLF55PZqYH8W8O3LUrjN-DOnyjhfrqHQn-wmZstQ3noPGTfaQVKh-E8BBeEmzlcJdtedTg-1JZnew;Um usuário do Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;Ótimo;5;0;6.10.4;2021-04-27 22:48:48;;
180;gp:AOqpTOFFCXHse8rgb_1BkqUkHZTQ5iW5H6jOdH-38SWaOeZ7ct2xalrTWDl6Did_3CO8RzgWXhQQu15JoJ80QA;Mauricio Pugliesi Filho;https://play-lh.googleusercontent.com/-ZilLGj60L2s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnmRg5yfY6o3s-d49mXrYY8-O2oqA/photo.jpg;O único problema que vejo é a demora para as respostas do mercado livre pra nós.;5;0;10.154.2;2021-04-27 22:48:42;;
181;gp:AOqpTOGLXhYz_Znp3Z_Y806Y_VL2bE7eJ018IR4VeF7g39lGNquw1nPfBZnrP7Ft2ynn_goV_op0qO2bTFEmdg;Carlinhos Silva17;https://play-lh.googleusercontent.com/-8XVL1UObd-A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnkrKF5vMQtsAfG1hM68iYb-eabWg/photo.jpg;Muito by;5;0;10.154.2;2021-04-27 22:48:37;;
182;gp:AOqpTOGvF-AxW9i3JGnOmNDhKpBGp5frCc2SLttP3vdSCzZ75eF9MUrHgJUJmXIDPZmp2nEvu636w2rzkrjsvg;Reginaldo Pavani;https://play-lh.googleusercontent.com/-E_F73X8-P-o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmFfSwJHiuqg1TEpuEJ8VLhCcr-Wg/photo.jpg;Bom;5;0;10.154.2;2021-04-27 22:48:28;;
183;gp:AOqpTOFmd3w3moWs_vAoAdO9QQEP10AFPEdLdX2yjmAbzr1HfZPHFPyuY7gF52BAIaWAzoIPa4c_sCvNyf6urQ;Tarcilio Charles;https://play-lh.googleusercontent.com/a-/AOh14Gh6FW8pdwElCH2QfRMYj4zZqpZi-iLylyLR_5qTNQ;Não estou conseguindo entrar na minha conta sempre tá dando errado só volto pro início;2;0;10.154.2;2021-04-27 22:48:27;;
184;gp:AOqpTOGNS7HA-t8iyIEoWmsyINslb-g2Fu4OBziiKjGrYj_jgpWom2rRA8IaeIfMDhND447H8946dRXgZw0bng;Lucineia Silva Santos;https://play-lh.googleusercontent.com/a-/AOh14GiX9GOyTyAddP-3lN_YDMsi1pWGFz627QTOP7im2w;Adorei está app;5;0;10.153.1;2021-04-27 22:48:22;;
185;gp:AOqpTOHBj-W2JhPlueVmbOs5y6qVJVFwebe7qN30q4aZnmxfXkzxnJBPDqwvuU2_uyE3ysjrky4tVMmj92epzg;Jonathas Gomes de Medeiros;https://play-lh.googleusercontent.com/-rnL2ORMoxZs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckLnHm_ZbKd4wavPt8qpQXWTPkE8Q/photo.jpg;Valeu mercado livre!;5;0;10.154.2;2021-04-27 22:48:16;;
